注文番号,販売日,店舗,商品コード,商品名,カテゴリ,カラー,サイズ,定価,販売価格,数量,売上金額,値引額,値引率,販売チャネル
ORD-202609-02469,2026/09/25,EC,PT-002,WIDE PANTS,PANTS,NAVY,M,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-02530,2026/09/25,表参道店,OT-001,WOOL COAT,OUTER,NAVY,XL,6200,4650,1,4650,1550,0.25,店舗
ORD-202609-02540,2026/09/25,新宿店,JK-002,SHELL JACKET,JACKET,NAVY,M,3000,2100,1,2100,900,0.3,店舗
ORD-202609-02559,2026/09/25,新宿店,BG-004,MINI POUCH,BAG,GRAY,M,3800,3230,2,6460,1140,0.15,店舗
ORD-202609-02610,2026/09/25,EC,JK-001,TECH JACKET,JACKET,BLACK,M,4500,4500,2,9000,0,0.0,オンライン
ORD-202609-02646,2026/09/25,表参道店,SH-001,LOW SNEAKER,SHOES,WHITE,XL,2400,1680,1,1680,720,0.3,店舗
ORD-202609-02661,2026/09/25,表参道店,OT-001,WOOL COAT,OUTER,BLACK,XL,6200,6200,1,6200,0,0.0,店舗
ORD-202609-02729,2026/09/25,表参道店,OT-003,MOD COAT,OUTER,NAVY,M,5200,4680,1,4680,520,0.1,店舗
ORD-202609-02735,2026/09/25,大阪店,SH-001,LOW SNEAKER,SHOES,NAVY,L,2400,2400,3,7200,0,0.0,店舗
ORD-202609-02743,2026/09/25,表参道店,PT-001,SLIM PANTS,PANTS,KHAKI,L,1800,1800,1,1800,0,0.0,店舗
ORD-202609-02783,2026/09/25,表参道店,SH-001,LOW SNEAKER,SHOES,WHITE,L,2400,2040,1,2040,360,0.15,店舗
ORD-202609-02876,2026/09/25,大阪店,AC-003,LEATHER BELT,ACCESSORY,WHITE,M,1000,1000,1,1000,0,0.0,店舗
ORD-202609-02880,2026/09/25,EC,SH-001,LOW SNEAKER,SHOES,GRAY,L,2400,2040,1,2040,360,0.15,オンライン
ORD-202609-02910,2026/09/25,EC,TP-002,OX SHIRT,TOPS,NAVY,M,900,900,1,900,0,0.0,オンライン
ORD-202609-02948,2026/09/25,表参道店,JK-002,SHELL JACKET,JACKET,BLACK,L,3000,3000,1,3000,0,0.0,店舗
ORD-202609-00031,2026/09/26,EC,KN-002,CABLE KNIT,KNIT,BLACK,L,2000,2000,1,2000,0,0.0,オンライン
ORD-202609-00063,2026/09/26,新宿店,KN-001,WOOL KNIT,KNIT,GRAY,XL,2500,2500,1,2500,0,0.0,店舗
ORD-202609-00064,2026/09/26,EC,JK-002,SHELL JACKET,JACKET,BLACK,S,3000,3000,2,6000,0,0.0,オンライン
ORD-202609-00094,2026/09/26,新宿店,BG-001,TOTE BAG,BAG,GRAY,S,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00109,2026/09/26,大阪店,TP-001,BASIC TEE,TOPS,BEIGE,XL,1400,1400,1,1400,0,0.0,店舗
ORD-202609-00135,2026/09/26,EC,KN-001,WOOL KNIT,KNIT,KHAKI,XL,2500,1880,1,1880,620,0.25,オンライン
ORD-202609-00144,2026/09/26,新宿店,SH-003,CHUKKA BOOTS,SHOES,NAVY,XL,3900,3900,1,3900,0,0.0,店舗
ORD-202609-00198,2026/09/26,EC,TP-003,BAND COLLAR SHIRT,TOPS,BLACK,M,1400,1050,1,1050,350,0.25,オンライン
ORD-202609-00211,2026/09/26,大阪店,AC-002,SILK SCARF,ACCESSORY,NAVY,L,1000,1000,2,2000,0,0.0,店舗
ORD-202609-00225,2026/09/26,新宿店,OT-002,CHESTER COAT,OUTER,BLACK,L,6700,6700,1,6700,0,0.0,店舗
ORD-202609-00249,2026/09/26,EC,KN-005,COTTON KNIT,KNIT,WHITE,M,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-00268,2026/09/26,EC,BG-001,TOTE BAG,BAG,KHAKI,M,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-00278,2026/09/26,大阪店,KN-002,CABLE KNIT,KNIT,BLACK,XL,2000,2000,1,2000,0,0.0,店舗
ORD-202609-00288,2026/09/26,新宿店,AC-003,LEATHER BELT,ACCESSORY,BLACK,XL,1000,1000,1,1000,0,0.0,店舗
ORD-202609-00300,2026/09/26,EC,PT-002,WIDE PANTS,PANTS,KHAKI,L,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-00314,2026/09/26,EC,TP-001,BASIC TEE,TOPS,WHITE,XL,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-00315,2026/09/26,EC,AC-001,WOOL CAP,ACCESSORY,GRAY,M,500,500,1,500,0,0.0,オンライン
ORD-202609-00358,2026/09/26,表参道店,OT-001,WOOL COAT,OUTER,GRAY,M,6200,6200,1,6200,0,0.0,店舗
ORD-202609-00400,2026/09/26,EC,OT-001,WOOL COAT,OUTER,NAVY,M,6200,6200,1,6200,0,0.0,オンライン
ORD-202609-00404,2026/09/26,EC,OT-001,WOOL COAT,OUTER,NAVY,XL,6200,6200,1,6200,0,0.0,オンライン
ORD-202609-00418,2026/09/26,EC,OT-003,MOD COAT,OUTER,BEIGE,L,5200,5200,1,5200,0,0.0,オンライン
ORD-202609-00442,2026/09/26,大阪店,SH-003,CHUKKA BOOTS,SHOES,NAVY,XL,3900,3900,1,3900,0,0.0,店舗
ORD-202609-00450,2026/09/26,EC,OT-003,MOD COAT,OUTER,BEIGE,XL,5200,4160,1,4160,1040,0.2,オンライン
ORD-202609-00462,2026/09/26,表参道店,OT-002,CHESTER COAT,OUTER,KHAKI,XL,6700,6700,1,6700,0,0.0,店舗
ORD-202609-00471,2026/09/26,EC,PT-003,TAPERED PANTS,PANTS,WHITE,S,2800,2800,1,2800,0,0.0,オンライン
ORD-202609-00476,2026/09/26,EC,OT-001,WOOL COAT,OUTER,WHITE,L,6200,6200,2,12400,0,0.0,オンライン
ORD-202609-00480,2026/09/26,EC,PT-001,SLIM PANTS,PANTS,GRAY,L,1800,1440,1,1440,360,0.2,オンライン
ORD-202609-00504,2026/09/26,新宿店,PT-003,TAPERED PANTS,PANTS,BLACK,S,2800,2800,1,2800,0,0.0,店舗
ORD-202609-00514,2026/09/26,EC,OT-001,WOOL COAT,OUTER,BLACK,L,6200,6200,1,6200,0,0.0,オンライン
ORD-202609-00538,2026/09/26,新宿店,JK-001,TECH JACKET,JACKET,BEIGE,M,4500,4500,1,4500,0,0.0,店舗
ORD-202609-00546,2026/09/26,EC,OT-001,WOOL COAT,OUTER,KHAKI,L,6200,4650,1,4650,1550,0.25,オンライン
ORD-202609-00556,2026/09/26,EC,JK-003,QUILTED JACKET,JACKET,NAVY,XL,5000,5000,1,5000,0,0.0,オンライン
ORD-202609-00620,2026/09/26,表参道店,AC-002,SILK SCARF,ACCESSORY,KHAKI,L,1000,1000,1,1000,0,0.0,店舗
ORD-202609-00653,2026/09/26,新宿店,JK-001,TECH JACKET,JACKET,BLACK,M,4500,4500,2,9000,0,0.0,店舗
ORD-202609-00674,2026/09/26,EC,AC-001,WOOL CAP,ACCESSORY,BLACK,S,500,500,1,500,0,0.0,オンライン
ORD-202609-00755,2026/09/26,EC,KN-004,MOCK NECK KNIT,KNIT,WHITE,M,2000,1700,1,1700,300,0.15,オンライン
ORD-202609-00763,2026/09/26,EC,BG-003,2WAY BAG,BAG,BLACK,M,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-00777,2026/09/26,大阪店,BG-002,SHOULDER BAG,BAG,KHAKI,M,3300,3300,2,6600,0,0.0,店舗
ORD-202609-00789,2026/09/26,EC,BG-002,SHOULDER BAG,BAG,BEIGE,M,3300,2640,1,2640,660,0.2,オンライン
ORD-202609-00791,2026/09/26,表参道店,BG-001,TOTE BAG,BAG,BLACK,XL,1800,1800,2,3600,0,0.0,店舗
ORD-202609-00798,2026/09/26,新宿店,TP-001,BASIC TEE,TOPS,BEIGE,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-00803,2026/09/26,表参道店,TP-003,BAND COLLAR SHIRT,TOPS,WHITE,XL,1400,1190,1,1190,210,0.15,店舗
ORD-202609-00830,2026/09/26,表参道店,SH-001,LOW SNEAKER,SHOES,BLACK,M,2400,1800,2,3600,1200,0.25,店舗
ORD-202609-00849,2026/09/26,EC,JK-001,TECH JACKET,JACKET,KHAKI,S,4500,4500,1,4500,0,0.0,オンライン
ORD-202609-00851,2026/09/26,大阪店,BG-002,SHOULDER BAG,BAG,KHAKI,XL,3300,3300,1,3300,0,0.0,店舗
ORD-202609-00858,2026/09/26,表参道店,AC-003,LEATHER BELT,ACCESSORY,BLACK,XL,1000,1000,1,1000,0,0.0,店舗
ORD-202609-00882,2026/09/26,表参道店,AC-003,LEATHER BELT,ACCESSORY,BEIGE,M,1000,800,1,800,200,0.2,店舗
ORD-202609-00921,2026/09/26,表参道店,PT-002,WIDE PANTS,PANTS,WHITE,L,1800,1800,3,5400,0,0.0,店舗
ORD-202609-00932,2026/09/26,表参道店,PT-002,WIDE PANTS,PANTS,KHAKI,L,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00933,2026/09/26,EC,JK-002,SHELL JACKET,JACKET,BLACK,M,3000,3000,2,6000,0,0.0,オンライン
ORD-202609-00960,2026/09/26,表参道店,AC-001,WOOL CAP,ACCESSORY,BLACK,S,500,500,1,500,0,0.0,店舗
ORD-202609-00961,2026/09/26,EC,BG-003,2WAY BAG,BAG,GRAY,XL,1800,1530,1,1530,270,0.15,オンライン
ORD-202609-00982,2026/09/26,EC,TP-003,BAND COLLAR SHIRT,TOPS,BLACK,L,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-00983,2026/09/26,EC,BG-001,TOTE BAG,BAG,NAVY,XL,1800,1800,3,5400,0,0.0,オンライン
ORD-202609-00984,2026/09/26,新宿店,BG-005,BACKPACK,BAG,KHAKI,M,3800,3800,1,3800,0,0.0,店舗
ORD-202609-01000,2026/09/26,新宿店,PT-001,SLIM PANTS,PANTS,NAVY,L,1800,1620,1,1620,180,0.1,店舗
ORD-202609-01004,2026/09/26,EC,OT-001,WOOL COAT,OUTER,GRAY,L,6200,6200,1,6200,0,0.0,オンライン
ORD-202609-01017,2026/09/26,EC,TP-001,BASIC TEE,TOPS,KHAKI,M,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-01053,2026/09/26,EC,AC-001,WOOL CAP,ACCESSORY,BLACK,M,500,500,1,500,0,0.0,オンライン
ORD-202609-01055,2026/09/26,表参道店,BG-005,BACKPACK,BAG,NAVY,L,3800,3420,1,3420,380,0.1,店舗
ORD-202609-01056,2026/09/26,新宿店,BG-001,TOTE BAG,BAG,GRAY,L,1800,1800,1,1800,0,0.0,店舗
ORD-202609-01080,2026/09/26,EC,PT-001,SLIM PANTS,PANTS,NAVY,XL,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-01084,2026/09/26,EC,OT-001,WOOL COAT,OUTER,NAVY,M,6200,6200,1,6200,0,0.0,オンライン
ORD-202609-01129,2026/09/26,表参道店,JK-001,TECH JACKET,JACKET,BLACK,L,4500,4500,1,4500,0,0.0,店舗
ORD-202609-01142,2026/09/26,EC,BG-001,TOTE BAG,BAG,BLACK,L,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-01153,2026/09/26,新宿店,SH-001,LOW SNEAKER,SHOES,BLACK,S,2400,1800,1,1800,600,0.25,店舗
ORD-202609-01160,2026/09/26,新宿店,OT-001,WOOL COAT,OUTER,BLACK,XL,6200,6200,1,6200,0,0.0,店舗
ORD-202609-01165,2026/09/26,表参道店,JK-002,SHELL JACKET,JACKET,BEIGE,M,3000,3000,1,3000,0,0.0,店舗
ORD-202609-01210,2026/09/26,EC,PT-001,SLIM PANTS,PANTS,BLACK,L,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-01262,2026/09/26,EC,BG-001,TOTE BAG,BAG,BLACK,M,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-01312,2026/09/26,EC,OT-005,BALMACAAN COAT,OUTER,NAVY,M,6700,6030,2,12060,1340,0.1,オンライン
ORD-202609-01319,2026/09/26,大阪店,AC-002,SILK SCARF,ACCESSORY,GRAY,M,1000,1000,2,2000,0,0.0,店舗
ORD-202609-01330,2026/09/26,大阪店,KN-001,WOOL KNIT,KNIT,WHITE,M,2500,2000,1,2000,500,0.2,店舗
ORD-202609-01335,2026/09/26,表参道店,JK-002,SHELL JACKET,JACKET,BLACK,L,3000,3000,1,3000,0,0.0,店舗
ORD-202609-01339,2026/09/26,新宿店,JK-002,SHELL JACKET,JACKET,NAVY,S,3000,2400,2,4800,1200,0.2,店舗
ORD-202609-01344,2026/09/26,新宿店,BG-003,2WAY BAG,BAG,BLACK,M,1800,1800,1,1800,0,0.0,店舗
ORD-202609-01367,2026/09/26,大阪店,TP-001,BASIC TEE,TOPS,BLACK,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-01385,2026/09/26,EC,JK-003,QUILTED JACKET,JACKET,GRAY,M,5000,4000,2,8000,2000,0.2,オンライン
ORD-202609-01419,2026/09/26,EC,TP-001,BASIC TEE,TOPS,KHAKI,XL,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-01448,2026/09/26,新宿店,SH-001,LOW SNEAKER,SHOES,WHITE,M,2400,1800,2,3600,1200,0.25,店舗
ORD-202609-01459,2026/09/26,新宿店,BG-001,TOTE BAG,BAG,WHITE,M,1800,1800,1,1800,0,0.0,店舗
ORD-202609-01496,2026/09/26,大阪店,TP-001,BASIC TEE,TOPS,BLACK,M,1400,1400,1,1400,0,0.0,店舗
ORD-202609-01503,2026/09/26,新宿店,KN-002,CABLE KNIT,KNIT,GRAY,L,2000,2000,2,4000,0,0.0,店舗
ORD-202609-01582,2026/09/26,EC,JK-003,QUILTED JACKET,JACKET,GRAY,M,5000,5000,2,10000,0,0.0,オンライン
ORD-202609-01595,2026/09/26,EC,KN-001,WOOL KNIT,KNIT,NAVY,L,2500,2500,2,5000,0,0.0,オンライン
ORD-202609-01623,2026/09/26,EC,JK-002,SHELL JACKET,JACKET,BLACK,L,3000,2100,1,2100,900,0.3,オンライン
ORD-202609-01629,2026/09/26,表参道店,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,500,1,500,0,0.0,店舗
ORD-202609-01641,2026/09/26,新宿店,JK-002,SHELL JACKET,JACKET,NAVY,XL,3000,3000,1,3000,0,0.0,店舗
ORD-202609-01644,2026/09/26,EC,KN-001,WOOL KNIT,KNIT,BLACK,L,2500,2500,2,5000,0,0.0,オンライン
ORD-202609-01645,2026/09/26,EC,JK-003,QUILTED JACKET,JACKET,BLACK,L,5000,4500,2,9000,1000,0.1,オンライン
ORD-202609-01660,2026/09/26,表参道店,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,500,1,500,0,0.0,店舗
ORD-202609-01670,2026/09/26,EC,KN-002,CABLE KNIT,KNIT,BLACK,M,2000,2000,1,2000,0,0.0,オンライン
ORD-202609-01674,2026/09/26,EC,TP-001,BASIC TEE,TOPS,WHITE,S,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-01676,2026/09/26,EC,SH-003,CHUKKA BOOTS,SHOES,KHAKI,L,3900,3900,1,3900,0,0.0,オンライン
ORD-202609-01691,2026/09/26,EC,KN-004,MOCK NECK KNIT,KNIT,WHITE,L,2000,1800,1,1800,200,0.1,オンライン
ORD-202609-01780,2026/09/26,EC,AC-002,SILK SCARF,ACCESSORY,BEIGE,L,1000,1000,2,2000,0,0.0,オンライン
ORD-202609-01816,2026/09/26,EC,KN-001,WOOL KNIT,KNIT,BLACK,L,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-01818,2026/09/26,EC,KN-002,CABLE KNIT,KNIT,GRAY,M,2000,2000,1,2000,0,0.0,オンライン
ORD-202609-01840,2026/09/26,EC,BG-002,SHOULDER BAG,BAG,WHITE,L,3300,3300,1,3300,0,0.0,オンライン
ORD-202609-01881,2026/09/26,表参道店,OT-001,WOOL COAT,OUTER,NAVY,XL,6200,6200,1,6200,0,0.0,店舗
ORD-202609-01914,2026/09/26,表参道店,TP-005,LINEN SHIRT,TOPS,BLACK,M,1400,1400,3,4200,0,0.0,店舗
ORD-202609-01915,2026/09/26,大阪店,TP-001,BASIC TEE,TOPS,KHAKI,S,1400,1400,1,1400,0,0.0,店舗
ORD-202609-01930,2026/09/26,EC,BG-002,SHOULDER BAG,BAG,BLACK,M,3300,3300,1,3300,0,0.0,オンライン
ORD-202609-01982,2026/09/26,EC,PT-002,WIDE PANTS,PANTS,NAVY,XL,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-01986,2026/09/26,EC,TP-001,BASIC TEE,TOPS,BEIGE,S,1400,980,1,980,420,0.3,オンライン
ORD-202609-02003,2026/09/26,新宿店,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,500,1,500,0,0.0,店舗
ORD-202609-02012,2026/09/26,新宿店,JK-001,TECH JACKET,JACKET,GRAY,L,4500,4500,1,4500,0,0.0,店舗
ORD-202609-02066,2026/09/26,大阪店,SH-001,LOW SNEAKER,SHOES,KHAKI,M,2400,2400,1,2400,0,0.0,店舗
ORD-202609-02068,2026/09/26,表参道店,KN-003,CREW KNIT,KNIT,NAVY,L,2000,2000,1,2000,0,0.0,店舗
ORD-202609-02112,2026/09/26,大阪店,OT-001,WOOL COAT,OUTER,NAVY,XL,6200,6200,1,6200,0,0.0,店舗
ORD-202609-02128,2026/09/26,新宿店,TP-005,LINEN SHIRT,TOPS,BLACK,L,1400,1400,3,4200,0,0.0,店舗
ORD-202609-02134,2026/09/26,表参道店,JK-001,TECH JACKET,JACKET,BLACK,L,4500,4500,1,4500,0,0.0,店舗
ORD-202609-02164,2026/09/26,EC,PT-002,WIDE PANTS,PANTS,BLACK,S,1800,1260,3,3780,1620,0.3,オンライン
ORD-202609-02173,2026/09/26,EC,BG-001,TOTE BAG,BAG,WHITE,L,1800,1350,1,1350,450,0.25,オンライン
ORD-202609-02183,2026/09/26,EC,SH-001,LOW SNEAKER,SHOES,NAVY,M,2400,2400,1,2400,0,0.0,オンライン
ORD-202609-02193,2026/09/26,新宿店,TP-001,BASIC TEE,TOPS,BLACK,XL,1400,1400,3,4200,0,0.0,店舗
ORD-202609-02210,2026/09/26,EC,SH-001,LOW SNEAKER,SHOES,BLACK,L,2400,2400,1,2400,0,0.0,オンライン
ORD-202609-02246,2026/09/26,EC,AC-003,LEATHER BELT,ACCESSORY,WHITE,M,1000,900,1,900,100,0.1,オンライン
ORD-202609-02251,2026/09/26,EC,KN-003,CREW KNIT,KNIT,BLACK,XL,2000,2000,1,2000,0,0.0,オンライン
ORD-202609-02258,2026/09/26,表参道店,PT-001,SLIM PANTS,PANTS,GRAY,M,1800,1800,1,1800,0,0.0,店舗
ORD-202609-02328,2026/09/26,EC,KN-001,WOOL KNIT,KNIT,NAVY,L,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-02352,2026/09/26,表参道店,JK-001,TECH JACKET,JACKET,GRAY,M,4500,4500,1,4500,0,0.0,店舗
ORD-202609-02361,2026/09/26,EC,TP-005,LINEN SHIRT,TOPS,NAVY,L,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-02436,2026/09/26,大阪店,SH-002,SUEDE BOOTS,SHOES,NAVY,L,2400,2400,1,2400,0,0.0,店舗
ORD-202609-02459,2026/09/26,EC,JK-001,TECH JACKET,JACKET,BLACK,M,4500,4500,1,4500,0,0.0,オンライン
ORD-202609-02488,2026/09/26,EC,TP-005,LINEN SHIRT,TOPS,BLACK,S,1400,1260,3,3780,420,0.1,オンライン
ORD-202609-02544,2026/09/26,大阪店,SH-004,COURT SNEAKER,SHOES,WHITE,L,3900,3900,1,3900,0,0.0,店舗
ORD-202609-02571,2026/09/26,新宿店,KN-003,CREW KNIT,KNIT,NAVY,L,2000,1700,2,3400,600,0.15,店舗
ORD-202609-02630,2026/09/26,EC,TP-002,OX SHIRT,TOPS,NAVY,M,900,900,1,900,0,0.0,オンライン
ORD-202609-02655,2026/09/26,大阪店,PT-003,TAPERED PANTS,PANTS,BEIGE,M,2800,2800,2,5600,0,0.0,店舗
ORD-202609-02717,2026/09/26,新宿店,SH-002,SUEDE BOOTS,SHOES,NAVY,M,2400,2400,1,2400,0,0.0,店舗
ORD-202609-02721,2026/09/26,EC,BG-003,2WAY BAG,BAG,BLACK,M,1800,1800,2,3600,0,0.0,オンライン
ORD-202609-02731,2026/09/26,EC,PT-001,SLIM PANTS,PANTS,BLACK,L,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-02737,2026/09/26,EC,SH-001,LOW SNEAKER,SHOES,KHAKI,L,2400,1920,1,1920,480,0.2,オンライン
ORD-202609-02744,2026/09/26,新宿店,BG-001,TOTE BAG,BAG,KHAKI,XL,1800,1350,1,1350,450,0.25,店舗
ORD-202609-02748,2026/09/26,大阪店,SH-001,LOW SNEAKER,SHOES,BLACK,XL,2400,2400,1,2400,0,0.0,店舗
ORD-202609-02758,2026/09/26,EC,PT-001,SLIM PANTS,PANTS,WHITE,M,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-02792,2026/09/26,EC,JK-001,TECH JACKET,JACKET,KHAKI,L,4500,3820,1,3820,680,0.15,オンライン
ORD-202609-02798,2026/09/26,EC,KN-003,CREW KNIT,KNIT,BLACK,L,2000,2000,1,2000,0,0.0,オンライン
ORD-202609-02816,2026/09/26,表参道店,SH-003,CHUKKA BOOTS,SHOES,NAVY,M,3900,3900,1,3900,0,0.0,店舗
ORD-202609-02842,2026/09/26,大阪店,PT-003,TAPERED PANTS,PANTS,BLACK,L,2800,2520,1,2520,280,0.1,店舗
ORD-202609-02864,2026/09/26,EC,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,500,1,500,0,0.0,オンライン
ORD-202609-02877,2026/09/26,新宿店,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,500,1,500,0,0.0,店舗
ORD-202609-02918,2026/09/26,新宿店,PT-003,TAPERED PANTS,PANTS,WHITE,L,2800,2800,2,5600,0,0.0,店舗
ORD-202609-02979,2026/09/26,EC,JK-001,TECH JACKET,JACKET,WHITE,M,4500,4500,1,4500,0,0.0,オンライン
ORD-202609-02987,2026/09/26,表参道店,TP-002,OX SHIRT,TOPS,BLACK,L,900,810,1,810,90,0.1,店舗
ORD-202609-00011,2026/09/27,EC,JK-002,SHELL JACKET,JACKET,BLACK,M,3000,3000,1,3000,0,0.0,オンライン
ORD-202609-00019,2026/09/27,表参道店,BG-002,SHOULDER BAG,BAG,NAVY,S,3300,2800,1,2800,500,0.15,店舗
ORD-202609-00059,2026/09/27,表参道店,AC-001,WOOL CAP,ACCESSORY,BLACK,XL,500,400,1,400,100,0.2,店舗
ORD-202609-00111,2026/09/27,EC,KN-001,WOOL KNIT,KNIT,NAVY,M,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-00141,2026/09/27,新宿店,PT-002,WIDE PANTS,PANTS,BLACK,XL,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00203,2026/09/27,大阪店,OT-002,CHESTER COAT,OUTER,GRAY,S,6700,6700,1,6700,0,0.0,店舗
ORD-202609-00254,2026/09/27,表参道店,BG-003,2WAY BAG,BAG,KHAKI,XL,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00261,2026/09/27,EC,TP-003,BAND COLLAR SHIRT,TOPS,KHAKI,S,1400,1050,1,1050,350,0.25,オンライン
ORD-202609-00263,2026/09/27,表参道店,PT-003,TAPERED PANTS,PANTS,BLACK,L,2800,2800,2,5600,0,0.0,店舗
ORD-202609-00308,2026/09/27,表参道店,BG-001,TOTE BAG,BAG,KHAKI,XL,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00322,2026/09/27,表参道店,PT-002,WIDE PANTS,PANTS,BLACK,M,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00380,2026/09/27,EC,BG-003,2WAY BAG,BAG,GRAY,M,1800,1440,1,1440,360,0.2,オンライン
ORD-202609-00410,2026/09/27,表参道店,JK-003,QUILTED JACKET,JACKET,KHAKI,S,5000,5000,1,5000,0,0.0,店舗
ORD-202609-00413,2026/09/27,EC,SH-002,SUEDE BOOTS,SHOES,GRAY,XL,2400,2400,1,2400,0,0.0,オンライン
ORD-202609-00436,2026/09/27,EC,TP-002,OX SHIRT,TOPS,KHAKI,S,900,720,1,720,180,0.2,オンライン
ORD-202609-00465,2026/09/27,新宿店,AC-001,WOOL CAP,ACCESSORY,BLACK,M,500,500,1,500,0,0.0,店舗
ORD-202609-00486,2026/09/27,大阪店,TP-003,BAND COLLAR SHIRT,TOPS,BEIGE,XL,1400,1260,1,1260,140,0.1,店舗
ORD-202609-00534,2026/09/27,表参道店,OT-001,WOOL COAT,OUTER,BLACK,M,6200,6200,3,18600,0,0.0,店舗
ORD-202609-00539,2026/09/27,EC,KN-002,CABLE KNIT,KNIT,GRAY,XL,2000,2000,1,2000,0,0.0,オンライン
ORD-202609-00541,2026/09/27,EC,JK-001,TECH JACKET,JACKET,WHITE,L,4500,4500,2,9000,0,0.0,オンライン
ORD-202609-00552,2026/09/27,EC,TP-001,BASIC TEE,TOPS,BEIGE,M,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-00585,2026/09/27,表参道店,PT-001,SLIM PANTS,PANTS,NAVY,XL,1800,1530,3,4590,810,0.15,店舗
ORD-202609-00595,2026/09/27,新宿店,BG-002,SHOULDER BAG,BAG,NAVY,S,3300,3300,1,3300,0,0.0,店舗
ORD-202609-00621,2026/09/27,大阪店,TP-001,BASIC TEE,TOPS,NAVY,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-00625,2026/09/27,新宿店,TP-001,BASIC TEE,TOPS,BLACK,L,1400,1260,1,1260,140,0.1,店舗
ORD-202609-00660,2026/09/27,EC,OT-002,CHESTER COAT,OUTER,GRAY,L,6700,6700,2,13400,0,0.0,オンライン
ORD-202609-00691,2026/09/27,EC,OT-002,CHESTER COAT,OUTER,BLACK,M,6700,6700,1,6700,0,0.0,オンライン
ORD-202609-00708,2026/09/27,表参道店,TP-001,BASIC TEE,TOPS,KHAKI,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-00727,2026/09/27,EC,JK-001,TECH JACKET,JACKET,NAVY,S,4500,4500,2,9000,0,0.0,オンライン
ORD-202609-00733,2026/09/27,EC,AC-004,KNIT MUFFLER,ACCESSORY,BLACK,M,1000,1000,1,1000,0,0.0,オンライン
ORD-202609-00768,2026/09/27,大阪店,PT-001,SLIM PANTS,PANTS,BLACK,M,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00778,2026/09/27,大阪店,AC-003,LEATHER BELT,ACCESSORY,BLACK,L,1000,1000,1,1000,0,0.0,店舗
ORD-202609-00817,2026/09/27,新宿店,PT-001,SLIM PANTS,PANTS,NAVY,M,1800,1440,3,4320,1080,0.2,店舗
ORD-202609-00828,2026/09/27,EC,BG-002,SHOULDER BAG,BAG,KHAKI,L,3300,2970,1,2970,330,0.1,オンライン
ORD-202609-00857,2026/09/27,新宿店,SH-001,LOW SNEAKER,SHOES,BLACK,M,2400,2400,1,2400,0,0.0,店舗
ORD-202609-00908,2026/09/27,大阪店,TP-001,BASIC TEE,TOPS,NAVY,M,1400,1400,1,1400,0,0.0,店舗
ORD-202609-00967,2026/09/27,大阪店,AC-002,SILK SCARF,ACCESSORY,NAVY,L,1000,1000,1,1000,0,0.0,店舗
ORD-202609-00968,2026/09/27,表参道店,SH-003,CHUKKA BOOTS,SHOES,BLACK,S,3900,3900,2,7800,0,0.0,店舗
ORD-202609-00988,2026/09/27,表参道店,TP-003,BAND COLLAR SHIRT,TOPS,GRAY,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-00994,2026/09/27,EC,OT-004,STAND COAT,OUTER,NAVY,M,7200,6120,1,6120,1080,0.15,オンライン
ORD-202609-01043,2026/09/27,EC,TP-001,BASIC TEE,TOPS,BEIGE,XL,1400,980,1,980,420,0.3,オンライン
